Gene.ID	Gene.symbol	adj.P.Val	logFC
		0.711927217444382	-0.320019517055555
196294	IMMP1L	0.711927217444382	-0.350231637722223
201780	SLC10A4	0.711927217444382	0.192745432055557
10747	MASP2	0.711983023582595	0.167169507777778
4049	LTA	0.711986395070255	-0.233719245388888
9814	SFI1	0.711986395070255	-0.131095070777776
		0.712045812158843	0.308362677666667
120237	DBX1	0.712049590125472	0.182413992833331
		0.712049590125472	0.0964486718333335
25870	SUMF2	0.712049590125472	0.285715143833329
		0.712049590125472	-0.336746690555556
202500	TCTE1	0.712140800772086	0.278443537999999
		0.712184548250611	0.216215009277778
		0.712216659486966	0.191766878333334
104909134///1394	MGC57346-CRHR1///CRHR1	0.712291902706139	0.192576688166665
		0.712291902706139	-0.183295623277778
		0.71230211051013	-0.197001514777777
641517///245912	DEFB109P1B///DEFB109P1	0.71230211051013	-0.197069410555556
		0.71230211051013	0.154092513166667
8087	FXR1	0.71230211051013	-0.261226022833332
		0.71230211051013	0.200149076722222
4100	MAGEA1	0.712452349891926	0.191654634611111
122830	NAA30	0.712465215148569	-0.333349666555556
		0.712488742416959	-0.256503788888889
51449	PCYOX1	0.712579524566705	0.251513522888888
8487	GEMIN2	0.712579524566705	-0.201100142
		0.712635901392693	-0.420599959444445
		0.712635901392693	0.428761193222221
390093	OR10A6	0.712690941321911	-0.126903128555555
1577	CYP3A5	0.712734375033082	0.223183552611111
		0.712802163225845	-0.204242905166666
50700	RDH8	0.712803412353723	0.179282812888889
9618	TRAF4	0.712944225557327	-0.235863729944441
1852	DUSP9	0.712944225557327	-0.307334427333335
83895///81851///81850///81850	KRTAP1-5///KRTAP1-1///KRTAP1-3///KRTAP1-3	0.712944225557327	0.147791469666667
23705	CADM1	0.712944225557327	0.235583921611111
23544	SEZ6L	0.712944225557327	0.2381728295
390243	IZUMO1R	0.712944225557327	-0.186288839833333
51411	BIN2	0.712944225557327	0.234781314277777
138474	TAF1L	0.712944225557327	0.217397404499999
		0.712944225557327	-0.237934102944444
		0.712944225557327	0.452490358500002
100130519	TMEM221	0.712951959166279	-0.197991094999999
		0.712975588194662	-0.262923544166667
		0.712975588194662	0.189499511777777
		0.712975588194662	-0.114276436111111
2186	BPTF	0.712975588194662	-0.213049119833336
		0.713011443011052	-0.225574672777778
		0.71303477650583	0.14751307722222
		0.71303477650583	-0.121802466722223
		0.71303477650583	0.0815314481111109
83442	SH3BGRL3	0.71303477650583	-0.223140126499999
		0.71303477650583	-0.186709687833333
		0.71303477650583	-0.239199764666666
		0.71303477650583	0.263600255333334
439921	MXRA7	0.71303477650583	0.316180541777776
79983	POF1B	0.71303477650583	0.192636017055557
100129884///100129884	LOC100129884///LOC100129884	0.71303477650583	0.2163447795
		0.71303477650583	-0.625559622555556
		0.71303477650583	0.24756302777778
4772	NFATC1	0.71303477650583	-0.228369595666665
		0.71303477650583	-0.222508282666666
		0.71303477650583	-0.446432099
		0.71303477650583	-0.419078313999999
1653	DDX1	0.71303477650583	-0.300542476555558
5731	PTGER1	0.71303477650583	-0.196910988666667
25987	TSKU	0.71303477650583	0.227258673444442
27043	PELP1	0.713074970291286	-0.153415897833332
55366	LGR4	0.713074970291286	-0.311976586888889
7021	TFAP2B	0.713074970291286	-0.192376723944444
10725	NFAT5	0.713074970291286	0.312889272055556
162962	ZNF836	0.713094853008228	-0.375888940444444
		0.713098927605246	-0.168759593944444
		0.713175895023679	0.342541919
122664	TPPP2	0.713175895023679	-0.171772003388888
55843	ARHGAP15	0.713249838988247	0.357823217388889
		0.713274305416679	0.328291225555556
		0.713328882828403	-0.3884264085
26541	OR10D1P	0.713328882828403	0.255140764722221
		0.713328882828403	-0.166952767722222
		0.713328882828403	-0.267378662222223
		0.713328882828403	0.141150789444445
		0.713328882828403	-0.182736417833333
168374	ZNF92	0.713328882828403	0.600520763722223
677773	SCARNA23	0.713328882828403	-0.245540276222222
		0.713328882828403	0.5561440135
		0.71348577289138	-0.485671374944444
83481	EPPK1	0.71348577289138	0.221629413999999
51362	CDC40	0.71348577289138	0.175293221111106
389118	CDHR4	0.71348577289138	-0.210315348333334
		0.71348577289138	0.468466469944447
5798	PTPRN	0.71348577289138	0.180904995555556
		0.71348577289138	-0.0965252150555562
55808	ST6GALNAC1	0.71348577289138	0.197576075388889
6545	SLC7A4	0.71348577289138	-0.267866958055556
		0.71348577289138	-0.158364864444445
		0.71348577289138	0.496584326388888
388963	C2orf81	0.71348577289138	-0.175533697166666
51751	HIGD1B	0.713563002390764	-0.22152872061111
100505621	C11orf72	0.713566872250553	0.208220160000001
		0.713647756256073	0.190755146444443
57062	DDX24	0.713706812661645	0.209973907999998
		0.713706812661645	0.180673069111112
51706///51706	CYB5R1///CYB5R1	0.713743342045455	0.215035009222222
58489	ABHD17C	0.713743342045455	0.203531965444444
646113	LINC00643	0.713743342045455	0.17179603838889
5315	PKM	0.713743342045455	0.239553335888891
		0.713743342045455	0.303422008055557
9911	TMCC2	0.713743342045455	0.272023231444444
554210	MIR429	0.713743342045455	0.22017372088889
284656	EPHA10	0.713743342045455	-0.170713298888889
26995///26995	TRUB2///TRUB2	0.713743342045455	0.204381717888888
		0.713743342045455	-0.316150672833334
364	AQP7	0.713743342045455	0.280374958555555
388969	C2orf68	0.713743342045455	-0.142973855111108
6729	SRP54	0.713766938615267	0.184801311888889
		0.713766938615267	-0.309102107666666
286016	TPI1P2	0.713766938615267	0.208705709444443
8505	PARG	0.71376827988122	-0.392761471833335
		0.71376827988122	-0.345285808000003
390066	OR52D1	0.71376827988122	-0.175432453388886
		0.71376827988122	0.279233093833334
		0.71376827988122	-0.187630868722222
1455	CSNK1G2	0.713833438980212	0.246890815444445
		0.713833438980212	0.344308494500001
140699	MROH8	0.713833438980212	0.213510227666667
116842	LEAP2	0.713833438980212	-0.208935919222223
166378	SPATA5	0.713833438980212	0.187782563777779
606551	UBE2MP1	0.713833438980212	0.515668834000001
1432	MAPK14	0.713926097424098	0.181879118277775
		0.713984652249361	-0.202441251
84968	PNMA6A	0.713984652249361	-0.245254437944445
7273	TTN	0.714132036197146	0.228790926
129049	SGSM1	0.714132036197146	-0.214014109944445
		0.714147230199037	-0.335920677277778
100528064///145553///29082	NEDD8-MDP1///MDP1///CHMP4A	0.714147230199037	-0.292908891222222
4792	NFKBIA	0.714147230199037	0.395775145611109
653437///375318	AQP12B///AQP12A	0.714182339779311	-0.169453703833332
1448	CSN3	0.714221420415347	0.143483277111112
		0.714221420415347	-0.439498764444446
		0.714221420415347	-0.0920130482222232
84071	ARMC2	0.714233109890827	-0.26389331727778
64398	MPP5	0.714233109890827	0.265269951500001
4735	SEPT2	0.714259423217109	0.170845194
		0.714318566408141	0.176885171611111
		0.714318566408141	-0.277902341666668
		0.714333031801049	0.5169101775
		0.714333031801049	0.330615566388889
2798	GNRHR	0.714360721206603	0.121937852111113
143501	C11orf40	0.714374249225849	-0.188334943277777
		0.714462201567184	0.211518980166667
55644	OSGEP	0.714589823623574	-0.295014323555556
11136	SLC7A9	0.714589823623574	0.193848459388891
		0.714589823623574	0.154895161500001
7385	UQCRC2	0.714589823623574	0.238077378888894
642636///9751	RAD21L1///SNPH	0.714589823623574	-0.166983069777779
55269	PSPC1	0.714589823623574	-0.184993717444442
149095	DCST1	0.714589823623574	-0.201704739277778
		0.7148198002631	0.202076027111111
338809	C12orf74	0.714847838335654	0.2480847325
54431	DNAJC10	0.714847838335654	-0.256441032166668
202018	TAPT1	0.714847838335654	-0.21746138716667
6843	VAMP1	0.714847838335654	0.332871084333334
		0.714847838335654	-0.469200673111112
10539	GLRX3	0.714950711132317	-0.301948388999996
		0.714959713549323	0.269456520611111
9467	SH3BP5	0.714959713549323	0.280741549222222
79738	BBS10	0.715003945590228	-0.357359311777778
		0.715126431820405	0.263151120333335
118856	MMP21	0.71543959990923	-0.222737263055556
		0.715468111574765	0.178641094166667
729176///79768	KATNBL1P6///KATNBL1	0.715500669106034	0.346376859833334
		0.715500669106034	-0.273863130722223
284836	LINC00319	0.715500669106034	-0.18541369738889
23078	VWA8	0.715500669106034	-0.250017868111112
		0.715500669106034	-0.324244440055556
4159	MC3R	0.715500669106034	-0.215662190777778
		0.715500669106034	0.34469081338889
		0.715500669106034	0.441718575611111
79908///10917	BTNL8///BTNL3	0.715502986196984	-0.307817880055556
10888	GPR83	0.715502986196984	0.187779787999999
		0.715526317723797	-0.429416085722223
7142	TNP2	0.715526317723797	0.283390608722223
100533184///100533184///84986	ARHGAP19-SLIT1///ARHGAP19-SLIT1///ARHGAP19	0.715526317723797	0.160049601499999
102724631///102723502///100996331///100288966///100287399///728378///653781///641455///445582///440915///404785///388468///317754///23784	POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH	0.715550022998692	-0.430275660166666
400941	LINC00487	0.715616808657108	-0.184247702666668
		0.71573368276106	0.198608836166666
		0.715756864292923	0.130990178777778
344148	NCKAP5	0.715756864292923	0.145564918333333
8912	CACNA1H	0.715842000432308	0.158252618666667
3187	HNRNPH1	0.715842000432308	-0.471834077499999
		0.715911250508233	0.120870742777779
4882	NPR2	0.715911250508233	-0.185310630500002
54494	C11orf71	0.715954493895911	0.432382771444444
729092///642517///414224///414189///119385///119016	AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	0.716021268935456	-0.310190271388889
60598	KCNK15	0.716021268935456	0.186609927055557
10025	MED16	0.716021268935456	0.137747390999999
338821	SLCO1B7	0.716021268935456	0.159277761944445
26824	RNU11	0.716021268935456	0.4084473905
388272	C16orf87	0.716021268935456	0.298880351444445
100142659///100128553///647288///643854///441294///340307///64693///4253	CTAGE8///CTAGE4///CTAGE11P///CTAGE9///CTAGE15///CTAGE6///CTAGE1///CTAGE5	0.716021268935456	-0.28421438922222
		0.716021268935456	0.1838160805
		0.716021268935456	0.118120446277779
		0.716070313441433	-0.568224147
		0.716119247831631	-0.33365743238889
		0.71615875524102	-0.116772211111112
55920	RCC2	0.71615875524102	0.15199233616667
6689	SPIB	0.71615875524102	0.252298382555554
63935	PCIF1	0.716225007403624	-0.123912570944445
3823	KLRC3	0.716233711268623	0.406109436833333
		0.716277814697089	-0.257757847888886
5651	TMPRSS15	0.716277814697089	-0.102061132777779
		0.716277814697089	-0.382044606833333
		0.716277814697089	0.11850866438889
		0.716277814697089	-0.196201594777777
8125	ANP32A	0.716277814697089	0.19654190761111
79875	THSD4	0.716277814697089	0.158786127666664
4093	SMAD9	0.716277814697089	0.190161390777777
		0.716277814697089	-0.359776855333335
143570	XRRA1	0.716277814697089	-0.444766782111111
400207	FLJ42220	0.716277814697089	0.193884850277778
120400	NXPE1	0.716277814697089	-0.167938633333333
6700	SPRR2A	0.716277814697089	0.155534454388889
6150	MRPL23	0.716302125166019	0.211681600944446
		0.716302125166019	-0.547981708000001
79886	CAAP1	0.716332424836101	0.202301107111111
26097	CHTOP	0.71655293703659	-0.131846638666667
8935	SKAP2	0.71655293703659	0.269355123777776
		0.71655293703659	0.256170861611111
130075	OR9A4	0.71655293703659	-0.167306510388889
		0.716578642254589	-0.185507267277776
		0.716578642254589	-0.405951239833332
		0.716578642254589	-0.183203124722223
51807	TUBA8	0.716743646367496	0.253426844555555
		0.716983815478948	-0.0933902869444458
56676	ASCL3	0.717155148773957	-0.165163401833334
1496	CTNNA2	0.71728014059664	0.174176099055556
26834	RNU4-2	0.717343903741427	0.491066674611109
		0.717343903741427	-0.324972870666665
		0.717349472438493	-0.184068855500001
		0.717372904476389	-0.0826247588888886
8634	RTCA	0.717372904476389	0.181772495944443
79882	ZC3H14	0.717372904476389	-0.204743371944443
7536	SF1	0.717372904476389	0.159334939555558
51160	VPS28	0.717372904476389	0.195376751555554
113146	AHNAK2	0.717372904476389	-0.168170578555557
7006	TEC	0.717372904476389	-0.289123413888889
57716	PRX	0.717405715695122	0.188187719611112
		0.717458756432122	-0.426405917333333
126668	TDRD10	0.717555320413913	0.189172121999999
26188	OR1C1	0.717567524035888	0.127627462
6235	RPS29	0.717633842108916	-0.268090327444444
56413///1241	LTB4R2///LTB4R	0.717664267682836	0.167657882555556
		0.717700156227996	-0.0896174954444446
613206	LOC613206	0.717853501454045	-0.182421081444445
1787	TRDMT1	0.717890524905851	-0.208750426833333
101954264	RNVU1-4	0.717890524905851	-0.364444391055555
		0.717980383338841	0.100865803666667
		0.717997674141238	-0.104283411444445
		0.717997674141238	0.369619669777777
3235	HOXD9	0.718019385851192	-0.200886403722221
642636	RAD21L1	0.718076350566867	-0.103339901333333
		0.718139059939162	0.151577260000002
119687	OR51A7	0.718139059939162	-0.164289612944444
		0.718139059939162	0.276290127888888
51067	YARS2	0.718139059939162	0.196149336722224
7851	MALL	0.718139059939162	0.226478454444443
219956	OR9Q1	0.718139059939162	0.188602352611112
339855	KY	0.718139059939162	0.229059459833331
		0.718139059939162	0.191768823944445
		0.718139059939162	-0.196867797777777
26809	SNORD42A	0.718139059939162	0.698214108444445
1300	COL10A1	0.718139059939162	0.192276400777779
8985	PLOD3	0.718139059939162	0.185495538333333
102723555///100310812///729597///728524///441273///441272///441251///285955	SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1	0.718139059939162	0.19593601888889
100287728///7626///7626	LOC100287728///ZNF75D///ZNF75D	0.718139059939162	0.348752672166666
26206	SPAG8	0.718139059939162	-0.17123004611111
100132731	LOC100132731	0.718151061824489	-0.178404623833333
		0.718300358610475	0.371483564555556
390648	OR4F6	0.718338970501072	0.161899722277778
1958	EGR1	0.718444668484267	-0.521788782444446
3574	IL7	0.718444668484267	-0.354736566222224
1111	CHEK1	0.7185349159796	0.325145720444444
221061	FAM171A1	0.718612646026601	0.227305329277777
93650	ACPT	0.718612646026601	0.1950860565
100129396///80039	FAM106CP///FAM106A	0.718612646026601	-0.22411022188889
222663	SCUBE3	0.718612646026601	0.181496863666667
646976	LOC646976	0.718612646026601	-0.233372597166666
5586	PKN2	0.718612646026601	0.206920545500004
57639	CCDC146	0.718612646026601	0.420828904888889
5822	PWP2	0.718612646026601	-0.209582401166667
		0.718612646026601	0.159919538722223
		0.718612646026601	-0.680466020166666
57574	MARCH4	0.718612646026601	-0.210752709611111
		0.718612646026601	-0.322939534944447
		0.718626279875861	0.22270491322222
25802	LMOD1	0.718626279875861	-0.192302971833334
		0.718725532416885	0.229460379777779
11170	FAM107A	0.718977818360009	0.221262643611111
		0.718977818360009	-0.161368278277777
7476	WNT7A	0.719111233034905	-0.189096403444445
114805	GALNT13	0.719201417943569	0.121707663666667
10777	ARPP21	0.719201417943569	0.162922354722224
		0.719220295027859	-0.254896870388889
157848	NKX6-3	0.719220295027859	0.164411665500002
27252	KLHL20	0.719220295027859	0.246265613166665
		0.719221562373056	-0.0840673958333333
		0.719221562373056	0.127896252666666
		0.719221562373056	0.242884770333335
113246///113246	C12orf57///C12orf57	0.719221562373056	0.173409634111115
55779	CFAP44	0.719450350134049	0.314150951000002
		0.719450350134049	0.301006829722223
84876	ORAI1	0.71948614467343	-0.210490499722221
474170///387646///374819///55073///9884///474170	LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2	0.71948614467343	-0.341191219222221
404217	CTXN1	0.71948614467343	-0.163320606222223
		0.71948614467343	-0.178149886444445
		0.71948614467343	0.0852730304444456
		0.719522345706223	-0.110854546444445
389541	LAMTOR4	0.719522345706223	-0.190791621944443
		0.719725407671364	-0.184898134666667
10580	SORBS1	0.719725407671364	-0.252414807388887
		0.719745759105653	0.232099038944444
23582	CCNDBP1	0.719745759105653	-0.175839709222223
		0.719762545640934	0.265083128222223
		0.719762545640934	-0.502026289666667
203447	NRK	0.719782707398851	0.114291438499999
		0.719813579221481	0.548358091944444
196528	ARID2	0.719813579221481	-0.243113134111111
728378///653781///641455///445582///440915	POTEF///POTEJ///POTEM///POTEE///POTEKP	0.719813579221481	0.251255230722222
		0.719813579221481	-0.34599027327778
		0.71986248220786	-0.113595694777778
1363	CPE	0.71986248220786	0.109468816722222
6320	CLEC11A	0.71986248220786	0.315698158833335
11173	ADAMTS7	0.71986248220786	0.191466584111111
741	ZNHIT2	0.71986248220786	0.175727108388889
105	ADARB2	0.71986248220786	0.179452491333332
4172	MCM3	0.71986248220786	0.232055791000001
		0.71986248220786	-0.199571167222222
		0.71986248220786	-0.331062367277777
		0.71986248220786	0.208466064055556
91120	ZNF682	0.71986248220786	-0.397544589666666
25998	IBTK	0.71986248220786	0.241142866888887
477	ATP1A2	0.71986248220786	0.160367230611111
192134	B3GNT6	0.71986248220786	0.255959326277778
		0.71986248220786	0.191129562888889
406973	MIR196A2	0.720049533143453	-0.155361217888889
148932	MOB3C	0.720049533143453	0.258663291722222
		0.720049533143453	-0.225220226888888
2515	ADAM2	0.720049533143453	-0.162203865277778
150572	SMYD1	0.720049533143453	0.142700683555556
5165	PDK3	0.720049533143453	0.279574254833332
51726	DNAJB11	0.720126607115282	-0.239466099388888
85026	ARRDC1-AS1	0.72025790988886	0.233608158555557
		0.720353424706261	-0.279514749166666
		0.720364570142279	-0.322767843888888
9419	CRIPT	0.720364570142279	-0.271520415111111
26818	SNORD33	0.720364570142279	0.333577711666667
3234	HOXD8	0.720556894241161	-0.156663667388888
685	BTC	0.720604468805101	0.179285592666667
4831	NME2	0.720833582033728	-0.214851003055555
		0.720834331830184	0.139578401277777
100033814	SNORD115-40	0.720834331830184	-0.123196547499999
25963	TMEM87A	0.720834331830184	-0.156382799055557
		0.720834331830184	-0.329992418055556
6322	SCML1	0.720834331830184	0.352564178222222
55669	MFN1	0.720834331830184	-0.179364582555555
3848	KRT1	0.720834331830184	0.206561412944446
390078	OR52E6	0.720834331830184	0.138069911333332
6223	RPS19	0.720834331830184	-0.303741568277777
7137	TNNI3	0.720834331830184	0.283383248277779
		0.720834331830184	-0.197176613388887
		0.720834331830184	0.228527786722223
54521	WDR44	0.720834331830184	-0.180770469166667
205860	TRIML2	0.720834331830184	-0.172051651722221
		0.720834331830184	0.186314783500001
		0.720834331830184	-0.488733151444443
		0.720834331830184	0.319678867444444
		0.720834331830184	-0.164862199444444
1587	ADAM3A	0.720834331830184	-0.159544874055556
		0.720834331830184	-0.121176748666667
8294	HIST1H4I	0.720834331830184	-0.295625404888888
		0.720834331830184	0.357349415555555
23090	ZNF423	0.720834331830184	-0.195843094666668
		0.720834331830184	-0.347201749722222
80339	PNPLA3	0.720834331830184	-0.182993726166669
767557///90196	SYS1-DBNDD2///SYS1	0.720988747831409	0.159739675833332
416	ARSF	0.720996562884145	-0.177633411666668
		0.720996562884145	-0.249985042555555
10629	TAF6L	0.720996562884145	-0.187767021166667
		0.721024896394278	0.251710133777778
		0.721097815223272	0.26545272611111
6610	SMPD2	0.721103588478772	0.135858635500001
153643	FAM81B	0.721144341496871	0.276172454333334
146802	SLC47A2	0.721193570995009	-0.150192444777776
		0.721221224118873	-0.366973854333329
		0.721221224118873	0.283595992944445
5287	PIK3C2B	0.721221224118873	-0.231065127333333
5720	PSME1	0.721283713737983	-0.217718753555552
6926	TBX3	0.721296358420089	-0.260915578777778
		0.721309401544707	0.158431111611111
11144	DMC1	0.721309401544707	-0.245802566166664
		0.721346316126275	-0.269370331055557
58528	RRAGD	0.721346316126275	0.266428935555557
		0.721346316126275	-0.111533296166667
		0.721346316126275	0.158903215277778
439921	MXRA7	0.721439139111018	0.659389245
5927	KDM5A	0.721439139111018	-0.306720825444444
		0.721439139111018	-0.493917055222221
100129827	MRVI1-AS1	0.721493695649211	0.226202943333334
7343	UBTF	0.721586697636199	-0.21949722288889
114827	FHAD1	0.721625747430266	-0.146261704277779
53822	FXYD7	0.721655942181689	0.182023305944445
56916	SMARCAD1	0.721655942181689	-0.238522316833334
152100	CMC1	0.721664214379112	-0.201016775055554
		0.721664214379112	-0.415712355944444
59082	CARD18	0.721664214379112	0.168396793777778
7093	TLL2	0.721664214379112	-0.17512226322222
		0.721664214379112	-0.21158166888889
390321	OR6C1	0.721664214379112	0.112410510944445
400120	SERTM1	0.721664214379112	-0.177475493888887
		0.721664214379112	-0.141274810944444
		0.721695641771967	-0.171045386277776
6082	SNORD20	0.721796337689758	0.388354849444444
		0.721796337689758	0.292989080500002
		0.721880209550341	-0.273414640277777
284900	TTC28-AS1	0.721963152906931	-0.163631024444446
		0.722013696446806	-0.243378133944445
2246	FGF1	0.722329794885585	0.155796828722223
51122	COMMD2	0.722341008390494	0.208932131444444
7365	UGT2B10	0.722341008390494	0.143053297111111
100272147///4515	CMC4///MTCP1	0.722341008390494	0.213917785500001
342945	ZSCAN22	0.722390982739251	0.178590115222223
3490	IGFBP7	0.722390982739251	-0.309864993222222
29894	CPSF1	0.722390982739251	-0.164668887388894
113277	TMEM106A	0.722390982739251	-0.215154079000002
		0.722390982739251	-0.210261777777776
650669///650669	GAS6-AS1///GAS6-AS1	0.722390982739251	0.308283087111112
		0.722390982739251	-0.219462171611111
		0.722390982739251	-0.357043655055556
401285///6953	TCP10L2///TCP10	0.722390982739251	-0.284787586555554
55592	GOLGA2P5	0.722390982739251	-0.155774552611111
267004///2074	PGBD3///ERCC6	0.722390982739251	0.17119049288889
		0.722605720005253	0.234120317555556
100131755	ARMCX4	0.722605720005253	-0.210853970111112
4677	NARS	0.722623001572488	-0.265185634555555
25758	KIAA1549L	0.722689586480986	0.184817284277778
222546	RFX6	0.722689586480986	-0.112253705388889
55599	RNPC3	0.722689586480986	0.320695290333332
1477	CSTF1	0.722689586480986	0.242025220777779
389690	MROH5	0.722777791519507	0.150241799888888
728642	CDK11A	0.722779509921491	-0.271371805611111
169841	ZNF169	0.722780360166894	-0.23049838961111
6344	SCTR	0.72283580064653	0.208532816666666
		0.722981329177189	0.0887733758333336
		0.723023027791785	-0.233013844666667
		0.723035732056382	-0.14108086561111
		0.723084186274981	0.193357217333334
		0.723084186274981	0.440782587111111
115509	ZNF689	0.723084186274981	0.190625084000001
10298	PAK4	0.723084186274981	0.142810172277781
		0.723084186274981	0.168726736388889
		0.723084186274981	-0.352440801555555
		0.723084186274981	-0.108166315777778
53918///3672	PELO///ITGA1	0.723084186274981	0.247454018055556
25907	TMEM158	0.723112557683646	-0.266020858944444
4881	NPR1	0.723208123982154	-0.173781552999998
		0.723208123982154	0.229342359555556
645683	RPL13AP3	0.723344410236333	-0.219558030499998
		0.723463111116554	0.156681007888889
1797	DXO	0.72359568041456	-0.194601849111113
9024	BRSK2	0.723670083502452	-0.178860747444443
		0.723670083502452	0.265859034277777
797	CALCB	0.723679294651229	-0.228326120944446
338599	DUPD1	0.723733695280254	0.183112367944444
3831	KLC1	0.723778749628553	-0.213292876666666
55007	FAM118A	0.723778749628553	0.296760238833333
7802	DNALI1	0.723778749628553	-0.199108975611112
10224	ZNF443	0.723790878781957	-0.352741241611111
100134317///284412	LOC100134317///LOC284412	0.723802043975962	0.197578300500001
342933	ZSCAN5B	0.723946397384876	-0.184152138333333
5354	PLP1	0.723946397384876	-0.132454959166665
		0.723946397384876	-0.169236624055557
6602	SMARCD1	0.723946397384876	0.152774501111113
285696	LOC285696	0.723946397384876	0.205026059333333
		0.723970150922338	0.426972654388888
54205	CYCS	0.72402970839601	-0.366650269444445
221749	PXDC1	0.724087469411145	-0.201686199444444
100288160	LOC100288160	0.724087469411145	0.188923728166666
		0.724125020352402	0.381794704444445
116085	SLC22A12	0.724146498711396	0.19457070438889
79084	WDR77	0.724170016173217	-0.333250578333331
		0.724193052658664	0.325813671500001
4355	MPP2	0.724240056566944	-0.155619037333334
84671	ZNF347	0.724240056566944	-0.353443374555557
401666	OR51A4	0.724393408228546	-0.234416784833333
54933	RHBDL2	0.724393408228546	0.1288966295
10234	LRRC17	0.724505239714026	0.210581331888889
		0.724505239714026	-0.34696279038889
5813	PURA	0.724505239714026	-0.354428953555556
55795	PCID2	0.724505239714026	-0.281451382666665
100033425	SNORD116-13	0.724505239714026	-0.3026968715
51506	UFC1	0.724505239714026	0.551332317055552
23219	FBXO28	0.724505239714026	-0.170256276833335
		0.724505239714026	0.182674007888889
219833	C11orf45	0.724533312663606	0.200748080388888
79999	LOC79999	0.724533312663606	-0.179223225333334
85236///54145///8348///3017	HIST1H2BK///H2BFS///HIST1H2BO///HIST1H2BD	0.724533312663606	0.331386779833331
652972	LRRC37A5P	0.724650945493746	0.1485526095
10654	PMVK	0.724650945493746	-0.284411649444446
9755	TBKBP1	0.724650945493746	-0.17735781111111
		0.724898457515997	-0.160952418888888
405753	DUOXA2	0.724898457515997	0.177494607833333
		0.724911240134526	-0.268163022111111
727751///401634///388152///84559///80154	LOC727751///GOLGA2P3Y///GOLGA2P7///GOLGA2P2Y///GOLGA2P10	0.724911240134526	-0.464517203222222
		0.724911240134526	-0.205560335222224
		0.724966450149646	0.191524744999997
4825	NKX6-1	0.724966450149646	-0.214770656944444
729201///389852	SPACA5B///SPACA5	0.724966450149646	0.194488233333334
11259	FILIP1L	0.724966450149646	0.19551986288889
		0.724966450149646	0.343451937444446
100419743///100288687///26584///26582///26581	DBET///DUX4///DUX1///DUX3///DUX5	0.724966450149646	-0.261076963777778
7525	YES1	0.724966450149646	0.384587191555556
758	MPPED1	0.724966450149646	-0.230330832777779
		0.725022077236432	0.325632403722222
55929	DMAP1	0.725058940873801	-0.107365761777776
403274///403273///79295///26341	OR5H15///OR5H14///OR5H6///OR5H1	0.725058940873801	0.0659776463333341
3981	LIG4	0.725058940873801	-0.22310365238889
26115	TANC2	0.725058940873801	-0.284415636055555
57414	RHBDD2	0.725058940873801	0.218989626777779
		0.725058940873801	0.353915150444445
		0.725058940873801	-0.262488319888888
29841	GRHL1	0.725058940873801	0.19401298088889
		0.72529084800809	-0.167226924000001
		0.72529084800809	-0.278091220500002
100133267///245940	LOC100133267///DEFB130	0.725347674117054	0.123864206444444
129521	NMS	0.725358799958805	0.176137705388889
		0.725378990885846	0.276394579777778
		0.72538125719906	-0.421856702611111
284110	GSDMA	0.72538125719906	-0.207348925666666
225	ABCD2	0.72538125719906	0.278764618833333
		0.725391610782014	-0.485223381333334
		0.725438369568823	-0.335066125833335
		0.725695530639803	0.179637684444446
84455	EFCAB7	0.725696012252365	-0.267955732166667
253982	ASPHD1	0.725696012252365	0.173895197333333
57143	ADCK1	0.725727019013354	0.15944262788889
338761	C1QL4	0.725767261797099	0.186818112888889
386617	KCTD8	0.725767261797099	0.17676564066667
81873	ARPC5L	0.725785085759107	0.244593130777778
79685	SAP30L	0.725825182494958	-0.173066375222222
642273	FAM110C	0.725825182494958	-0.284379936166666
		0.725913712487268	-0.302240692777779
8836	GGH	0.725946601180476	-0.35438273538889
81542	TMX1	0.725946601180476	0.196578192888889
		0.726012457770847	0.413900182444444
114932	MRFAP1L1	0.726012457770847	-0.314280451166668
		0.726015904114126	-0.28407587261111
		0.726015904114126	-0.694203746833333
		0.726015904114126	-0.196373851611111
84677	DSCR8	0.726015904114126	-0.114975684500001
		0.726015904114126	-0.160828123555556
2990	GUSB	0.726015904114126	0.243514379388888
341208	HEPHL1	0.72609668354455	-0.12668677238889
		0.72609668354455	0.180760024388887
64428	NARFL	0.72609668354455	-0.180674447277777
		0.726154432051903	0.229746077111111
220832///2171	FABP5P3///FABP5	0.726154432051903	0.447808545611114
53615	MBD3	0.726154432051903	-0.191832382944447
112802	KRT71	0.726154432051903	0.182737729555556
4939	OAS2	0.726154432051903	0.390475605444444
90874	ZNF697	0.72616243633553	0.207397421166667
3227	HOXC11	0.72616243633553	-0.180901024166667
		0.726173632287366	0.297734203277777
55048	VPS37C	0.726272663124638	0.163747707833331
440300	LOC440300	0.726304651630953	-0.267479591833333
132989	C4orf36	0.72631351558355	0.181844499333334
284390	ZNF763	0.726369068257634	-0.239452786
